tiempo, axy, ayz, azx
8.71,185.429,196.266,197.748
8.72,184.395,201.779,202.278
8.73,183.144,201.338,202.271
8.74,183.153,198.542,200.489
8.75,183.712,198.744,201.487
8.76,184.408,197.865,199.98
8.77,184.405,197.841,199.661
8.78,183.507,198.646,200.269
8.79,184.182,199.95,201.894
8.8,185.555,198.454,199.503
8.81,183.148,198.678,200.213
8.82,182.439,198.195,199.492
8.83,183.159,199.315,201.663
8.84,184.346,196.469,199.986
8.85,185.062,198.045,200.878
8.86,184.567,200.403,202.348
8.87,183.863,199.199,201.384
8.88,183.87,201.02,203.59
8.89,184.56,197.864,200.271
8.9,185.06,198.419,201.248
8.91,184.318,196.565,199.199
8.92,184.368,196.742,200.234
8.93,183.2,198.795,201.588
8.94,181.517,200.222,202.337
8.95,180.576,199.086,202.468
8.96,181.761,196.385,199.629
8.97,184.098,200.739,203.519
8.98,185.059,197.408,200.253
8.99,184.339,196.683,200.203
9,185.041,199.657,202.907
9.01,184.562,195.296,196.851
9.02,183.853,200.337,201.63
9.03,184.556,199.841,200.493
9.04,182.932,195.946,198.124
9.05,184.346,200.341,204.206
9.06,184.172,192.819,197.489
9.07,183.897,198.352,202.246
9.08,184.459,201.154,202.993
9.09,183.263,195.738,197.61
9.1,184.684,202.765,203.292
9.11,184.558,197.531,198.608
9.12,185.494,197.67,199.202
9.13,185.981,200.032,201.995
9.14,184.123,193.823,196.25
9.15,183.641,200.321,202.693
9.16,184.567,199.846,201.796
9.17,183.648,197.226,200.049
9.18,184.098,199.689,202.484
9.19,184.822,197.973,201.456
9.2,186.013,197.397,201.177
9.21,184.34,197.766,199.526
9.22,182.926,199.799,201.528
9.23,182.694,198.636,199.285
9.24,182.434,202.428,202.428
9.25,181.281,199.112,200.162
9.26,182.41,201.242,202.954
9.27,184.119,200.76,202.696
9.28,183.597,197.53,199.078
9.29,185.033,203.312,203.521
9.3,184.301,195.238,196.568
9.31,185.488,200.664,201.348
9.32,184.814,200.212,200.626
9.33,181.251,199.012,200.498
9.34,182.887,202.104,203.38
9.35,184.079,195.814,197.349
9.36,184.81,197.431,200.505
9.37,184.139,195.706,199.004
9.38,183.87,198.195,200.801
9.39,183.853,198.847,200.151
9.4,183.375,198.92,200.661
9.41,184.814,199.25,199.666
9.42,184.108,196.534,197.615
9.43,184.119,200.724,202.66
9.44,184.572,198.283,200.602
9.45,184.616,200.669,204.979
9.46,183.996,196.854,200.485
9.47,185.266,200.546,201.611
9.48,183.627,199.12,200.214
9.49,185.729,201.377,201.377
9.5,186.926,200.659,201.744
9.51,185.533,195.552,197.555
9.52,184.345,199.084,201.245
9.53,181.739,198.56,200.492
9.54,181.734,200.096,201.61
9.55,182.932,201.874,203.989
9.56,182.21,197.881,201.11
9.57,183.208,197.96,202.487
9.58,184.116,198.52,202.211
9.59,183.638,197.66,200.061
9.6,182.21,199.262,200.344
9.61,182.073,197.349,198
9.62,184.792,199.001,199.874
9.63,184.338,197.367,199.553
9.64,183.395,196.953,200.012
9.65,183.649,200.855,203.627
9.66,181.761,196.456,199.7
9.67,183.375,199.127,200.866
9.68,182.694,199.436,200.083
9.69,183.141,200.852,201.087
9.7,184.555,200.731,200.919
9.71,184.09,197.955,200.363
9.72,183.649,195.908,198.748
9.73,182.455,196.543,199.151
9.74,182.705,200.818,202.739
9.75,181.739,199.612,201.534
9.76,182.202,199.417,202.217
9.77,182.904,197.995,200.591
9.78,184.589,197.19,200.472
9.79,184.589,196.393,199.688
9.8,184.36,198.512,201.563
9.81,183.167,195.986,198.85
9.82,183.629,198.667,200.177
9.83,182.449,196.469,198.667
9.84,181.966,197.55,199.698
9.85,181.761,197.678,200.902
9.86,182.702,197.636,201.316
9.87,183.175,199.123,202.349
9.88,183.423,199.522,202.105
9.89,182.436,200.94,201.815
9.9,182.434,202.184,202.184
9.91,181.953,199.482,200.329
9.92,182.682,195.3,198.134
9.93,184.116,194.71,198.472
9.94,183.913,197.989,201.042
9.95,181.981,198.406,201.42
9.96,182.92,200.93,201.776
9.97,181.997,198.31,200.01
9.98,181.991,198.55,199.842
9.99,181.73,198.755,199.808
10,181.271,196.91,199.702
10.01,181.723,194.054,197.372
10.02,182.455,198.073,200.661
10.03,182.449,197.269,199.458
10.04,182.21,200.406,200.61
10.05,181.728,201.058,201.696
10.06,181.025,198.687,199.971
10.07,181.364,196.581,198.189
10.08,182.778,200.678,202.943
10.09,181.739,196.869,198.817
10.1,181.183,198.986,200.125
10.11,182.601,200.495,201.924
10.12,183.87,194.578,197.232
10.13,182.835,194.94,196.92
10.14,181.728,198.716,199.361
10.15,179.608,197.154,198.15
10.16,180.314,199.787,200.424
10.17,181.569,200.605,201.388
10.18,181.202,196.163,198.903
10.19,183.153,198.716,200.661
10.2,182.455,199.264,201.837
10.21,181.739,198.618,200.549
10.22,181.033,198.072,199.353
10.23,182.434,200.12,200.12
10.24,182.434,198.222,198.222
10.25,181.728,202.053,202.688
10.26,181.976,198.582,200.729
10.27,181.041,196.665,199.251
10.28,181.752,198.941,201.715
10.29,181.728,199.228,199.872
10.3,180.784,200.808,201.02
10.31,181.254,199.989,200.202
10.32,181.964,199.485,200.343
10.33,181.977,195.019,197.206
10.34,182.455,197.308,199.906
10.35,182.915,196.431,198.179
10.36,182.671,198.891,199.54
10.37,181.73,200,200.64
10.38,181.73,198.754,199.827
10.39,182.206,201.065,202.555
10.4,182.455,195.021,197.649
10.41,183.175,197.558,200.809
10.42,183.87,197.952,200.562
10.43,182.911,195.888,197.206
10.44,181.258,202.356,202.989
10.45,181.492,198.896,198.464
10.46,180.548,200.337,200.762
10.47,181.025,200.903,202.173
10.48,181.034,195.346,197.518
10.49,182.463,197.867,200.883
10.5,182.483,194.091,198.039
10.51,183.175,196.745,200.009
10.52,183.643,199.521,201.904
10.53,182.21,198.318,198.523
10.54,182.439,201.089,199.802
10.55,181.243,198.678,198.474
10.56,181.25,197.267,198.766
10.57,181.733,196.848,199.231
10.58,182.932,199.242,201.384
10.59,181.761,194.611,197.885
10.6,181.513,200.426,202.137
10.61,181.54,198.951,199.359
10.62,181.243,199.725,199.522
10.63,181.244,199.687,199.891
10.64,181.25,197.065,198.566
10.65,181.98,197.352,200.383
10.66,181.739,198.599,200.53
10.67,182.214,200.816,201.894
10.68,182.63,198.335,199.457
10.69,182.439,197.952,199.251
10.7,181.736,196.223,197.981
10.71,181.599,196.915,197.448
10.72,181.279,199.718,199.482
10.73,180.059,196.868,198.157
10.74,181.728,199.482,200.125
10.75,181.96,199.217,200.073
10.76,181.728,199.279,199.922
10.77,181.952,199.161,200.01
10.78,181.041,196.214,198.807
10.79,181.513,199.856,201.572
10.8,181.28,198.512,199.157
10.81,180.54,200.892,201.323
10.82,181.73,197.735,198.814
10.83,182.439,199.236,200.526
10.84,181.739,198.599,200.53
10.85,181.728,198.435,199.081
10.86,181.503,199.239,199.678
10.87,180.314,198.113,198.756
10.88,181.951,199.891,200.33
10.89,181.505,199.32,200.165
10.9,181.239,197.537,199.024
10.91,182.443,196.185,197.908
10.92,182.455,196.824,199.428
10.93,181.734,197.471,199.006
10.94,181.243,201.547,201.345
10.95,180.796,197.748,197.952
10.96,181.02,197.467,197.876
10.97,182.932,198.312,200.463
10.98,183.159,193.918,196.329
10.99,182.703,199.522,201.455
11,181.025,197.304,198.597
11.01,181.247,199.367,200.447
11.02,182.21,198.636,198.84
11.03,181.728,197.47,198.119
11.04,181.956,199.728,200.577
11.05,182.217,196.665,198.176
11.06,182.009,199.492,202.055
11.07,181.739,197.752,199.692
11.08,181.727,199.927,200.163
11.09,180.797,199.766,199.564
11.1,180.312,200.816,200.588
11.11,182.327,197.373,198.209
11.12,183.257,196.641,198.511
11.13,182.348,198.188,200.677
11.14,181.599,199.342,199.869
11.15,181.019,201.548,201.548
11.16,181.466,198.678,198.678
11.17,181.728,196.711,197.363
11.18,182.436,198.438,199.327
11.19,181.728,198.151,198.799
11.2,181.025,197.549,198.84
11.21,182.202,200.444,200.655
11.22,182.434,198.395,198.806
11.23,182.661,197.116,198.216
11.24,182.439,198.674,199.968
11.25,181.739,195.78,197.74
11.26,181.728,198.194,198.841
11.27,181.506,198.272,199.121
11.28,181.958,197.65,198.088
11.29,182.211,199.158,199.361
11.3,182.434,198.881,198.881
11.31,183.371,197.597,198.462
11.32,183.628,197.124,198.23
11.33,182.215,197.909,199.003
11.34,180.879,197.429,197.429
11.35,180.274,202.845,202.845
11.36,181.453,199.055,198.062
11.37,181.997,200.833,201.715
11.38,181.886,198.689,199.19
11.39,181.887,198.806,199.596
11.4,182.117,200.655,200.655
11.41,181.019,195.912,195.912
11.42,181.728,200.078,200.72
11.43,182.275,198.182,198.036
11.44,181.571,203.973,203.202
11.45,180.47,200.25,199.753
11.46,180.472,197.136,197.926
11.47,182.121,199.933,201.217
11.48,181.025,196.965,198.26
11.49,181.886,200.221,200.719
11.5,182.276,200.378,200.235
11.51,181.021,198.722,198.72
11.52,181.741,198.67,198.01
11.53,183.118,200.747,200.101
11.54,182.434,199.192,199.192
11.55,182.276,200.576,200.72
11.56,181.886,197.36,198.155
11.57,183.15,199.283,200.936
11.58,183.142,197.168,197.824
11.59,182.434,199.955,199.955
11.6,182.434,199.443,199.443
11.61,182.279,197.513,196.351
11.62,181.57,199.471,198.97
11.63,181.188,196.611,196.766
11.64,181.728,200.167,200.808
11.65,182.595,198.943,200.094
11.66,183.142,199.279,199.928
11.67,182.984,201.487,201.985
11.68,181.728,200.208,199.565
11.69,182.591,197.252,197.398
11.7,183.141,198.576,198.937
11.71,182.434,200.483,200.483
11.72,182.045,201.944,201.02
11.73,182.439,202.299,201.02
11.74,182.281,200.458,199.312
11.75,182.591,199.928,199.785
11.76,184.398,201.866,201.364
11.77,182.434,196.915,196.915
11.78,182.434,200.068,200.068
11.79,181.74,200.904,200.275
11.8,182.426,202.288,201.02
11.81,181.9,201.062,199.282
11.82,182.276,198.201,198.346
11.83,183.144,195.765,196.719
11.84,183.865,198.266,200.583
11.85,183.306,197.648,199.172
11.86,181.888,200.197,199.407
11.87,181.606,203.962,200.648
11.88,181.055,202.147,198.885
11.89,182.591,196.748,196.893
11.9,183.853,194.993,196.322
11.91,182.451,196.689,199.002
11.92,183.144,198.391,197.444
11.93,181.898,203.72,201.676
11.94,182.455,201.672,199.097
11.95,184.051,201.139,197.366
11.96,184.241,202.147,201.789
11.97,182.595,195.734,196.903
11.98,182.041,198.578,198.938
11.99,181.492,197.286,196.852
12,182.279,197.515,196.353
12.01,184.011,202.661,201.23
12.02,184.809,201.68,199.217
12.03,183.551,201.95,199.652
12.04,182.439,200.095,198.802
12.05,182.994,196.588,194.751
12.06,182.598,200.832,199.398
12.07,182.994,200.096,198.292
12.08,182.754,202.02,200.736
12.09,183.853,200.493,199.192
12.1,183.31,198.074,196.249
12.11,183.697,200.828,199.385
12.12,182.997,199.071,196.965
12.13,182.14,201.024,198.445
12.14,180.639,202.913,201.016
12.15,183.15,201.529,199.88
12.16,183.853,197.649,196.329
12.17,183.698,203.03,201.604
12.18,182.835,199.53,197.868
12.19,182.591,199.311,198.879
12.2,182.834,199.194,197.53
12.21,181.901,201.227,198.871
12.22,183.046,204.434,200.099
12.23,182.476,205.059,201.533
12.24,182.756,201.651,200.079
12.25,183.865,200.33,198.007
12.26,183.848,199.297,199.276
12.27,184.543,193.225,192.561
12.28,184.601,202.639,199.432
12.29,182.169,201.675,197.806
12.3,182.359,203.593,198.609
12.31,182.629,203.702,200.292
12.32,183.853,196.567,195.24
12.33,184.399,199.76,199.251
12.34,183.695,197.085,195.91
12.35,183.848,198.138,197.848
12.36,182.998,199.232,197.128
12.37,182.636,202.24,198.517
12.38,182.075,200.47,197.233
12.39,184.613,202.486,198.216
12.4,184.01,198.644,197.478
12.41,184.556,196.073,195.406
12.42,184.411,203.081,201.001
12.43,183.715,200.895,198.147
12.44,184.218,202.181,197.987
12.45,184.05,204.157,200.441
12.46,184.583,201.575,198.604
12.47,184.97,198.997,196.351
12.48,183.422,201.345,197.589
12.49,181.761,201.42,198.204
12.5,182.616,199.215,196.459
12.51,182.754,202.584,201.02
12.52,183.473,203.654,201.447
12.53,184.429,199.824,196.681
12.54,184.411,201.478,199.381
12.55,184.115,201.429,198.317
12.56,183.047,200.57,196.148
12.57,181.761,201.003,197.781
12.58,183.199,204.01,199.805
12.59,183.175,201.737,198.501
12.6,183.496,202.195,198.671
12.61,184.782,203.278,198.584
12.62,184.99,204.854,200.004
12.63,184.097,202.573,198.499
12.64,184.267,202.726,199.184
12.65,182.727,199.868,197.018
12.66,182.733,205.391,201.084
12.67,181.786,200.665,196.422
12.68,182.768,201.819,199.241
12.69,184.812,202.27,199.814
12.7,182.998,200.661,198.573
12.71,183.047,200.406,195.98
12.72,183.081,204.212,198.58
12.73,183.199,201.661,197.405
12.74,185.151,200.409,196.598
12.75,185.442,202.539,199.789
12.76,184.028,198.044,195.251
12.77,184.589,200.969,197.695
12.78,183.47,200.114,197.87
12.79,184.595,200.203,196.623
12.8,184.621,203.384,198.842
12.81,185.311,202.048,198.12
12.82,186.11,201.209,196.51
12.83,185.158,206.665,202.687
12.84,185.197,200.486,195.045
12.85,184.24,202.999,198.802
12.86,184.452,201.258,197.111
12.87,184.838,200.348,196.543
12.88,184.838,205.274,201.563
12.89,184.469,203.637,198.959
12.9,182.272,204.852,199.978
12.91,183.079,205.874,200.566
12.92,184.05,201.306,197.536
12.93,185.061,202.264,198.858
12.94,184.748,199.707,196.263
12.95,183.904,199.972,195.732
12.96,183.671,206.326,199.937
12.97,182.72,206.41,200.199
12.98,183.372,204.491,198.821
12.99,184.608,204.109,199.571
13,184.589,200.498,197.217
13.01,183.87,200.562,197.952
13.02,183.581,201.241,197.334
13.03,181.966,201.195,196.229
13.04,183.972,204.064,197.881
13.05,185.385,202.163,195.871
13.06,185.47,202.196,198.121
13.07,185.304,202.155,198.521
13.08,183.319,197.878,195.454
13.09,182.33,202.662,198.666
13.1,182.267,203.118,198.485
13.11,184.247,203.276,198.085
13.12,184.057,203.46,199.441
13.13,185.196,203.129,197.761
13.14,184.665,203.792,197.944
13.15,185.236,203.904,197.526
13.16,184.502,200.5,194.708
13.17,185.235,205.221,198.886
13.18,184.178,205.952,200.616
13.19,182.643,202.718,198.716
13.2,183.89,203.76,200.183
13.21,183.311,200.217,198.121
13.22,184.412,202.578,200.493
13.23,183.022,200.806,197.413
13.24,181.268,199.79,194.448
13.25,181.411,204.184,199.381
13.26,184.049,199.474,195.668
13.27,184.436,202.48,199.089
13.28,182.897,203.749,199.258
13.29,181.278,203.709,198.186
13.3,181.989,206.357,200.811
13.31,182.6,202.58,199.065
13.32,183.856,200.579,197.982
13.33,185.297,204.851,200.991
13.34,182.743,206.473,201.905
13.35,181.893,204.97,197.954
13.36,182.408,207.287,201.114
13.37,182.636,202.662,198.947
13.38,183.016,201.744,198.655
13.39,181.761,203.459,200.277
13.4,182.455,202.27,199.702
13.41,182.483,200.553,196.655
13.42,181.761,203.272,200.086
13.43,181.761,202.259,199.057
13.44,181.954,202.549,197.912
13.45,183.208,205.088,200.62
13.46,183.175,199.226,195.949
13.47,184.462,203.661,199.273
13.48,183.745,202.138,198.101
13.49,184.095,204.282,198.977
13.5,183.984,204.541,198.083
13.51,182.828,202.726,197.853
13.52,185.443,201.454,198.687
13.53,184.567,199.977,198.009
13.54,183.314,201.115,198.743
13.55,182.682,202.705,197.4
13.56,182.201,204.547,199.731
13.57,182.225,201.229,198.145
13.58,185.265,200.505,199.485
13.59,185.262,197.396,197.396
13.6,184.413,199.975,197.864
13.61,183.596,201.973,197.794
13.62,180.957,202.405,197.143
13.63,181.26,204.605,199.677
13.64,183.678,202.85,198.175
13.65,185.875,204.74,200.342
13.66,185.47,201.776,197.694
13.67,185.605,203.25,197.503
13.68,185.757,204.087,198.504
13.69,184.515,202.057,196.017
13.7,184.042,205.369,197.649
13.71,183.268,202.053,196.158
13.72,185.98,200.993,196.361
13.73,185.158,202.964,198.912
13.74,183.904,201.036,196.826
13.75,183.157,204.449,197.22
13.76,182.793,208.905,201.211
13.77,182.871,201.632,195.41
13.78,184.613,198.761,194.407
13.79,185.85,202.062,198.638
13.8,184.47,199.219,194.436
13.81,180.86,204.592,197.965
13.82,179.954,205.93,198.526
13.83,182.709,201.815,195.75
13.84,184.028,201.219,198.472
13.85,186.095,202.858,199.219
13.86,184.442,201.532,197.835
13.87,182.79,204.749,198.847
13.88,182.398,202.764,196.737
13.89,182.801,201.273,197.096
13.9,183.935,201.422,196.191
13.91,183.935,201.837,196.617
13.92,183.039,204.331,199.201
13.93,183.843,200.041,195.555
13.94,184.126,202.582,199.2
13.95,182.202,204.288,199.465
13.96,183.251,201.665,195.801
13.97,183.251,199.185,193.245
13.98,185.064,202.28,197.701
13.99,185.508,199.467,196.611
14,185.438,202.456,199.015
14.01,183.001,201.344,196.796
14.02,181.761,202.817,197.103
14.03,183.778,203.394,198.22
14.04,185.301,202.896,199.396
14.05,186.003,200.58,197.275
14.06,185.094,202.868,198.754
14.07,184.179,207.016,202.567
14.08,181.806,202.75,197.858
14.09,181.55,201.474,196.313
14.1,184.53,202.606,200.218
14.11,185.981,197.175,195.164
14.12,184.571,204.487,202.295
14.13,183.897,203.644,201.049
14.14,184.393,202.661,198.314
14.15,182.634,202.65,198.655
14.16,183.74,202.036,197.484
14.17,184.589,204.24,201.02
14.18,182.883,199.088,197.377
14.19,182.999,201.253,199.172
14.2,183.023,200.891,197.501
14.21,181.953,204.327,199.732
14.22,184.665,205.477,199.679
14.23,185.42,203.013,197.85
14.24,186.035,203.525,198.951
14.25,185.094,201.929,197.796
14.26,183.175,201.835,198.601
14.27,183.897,198.834,194.872
14.28,182.839,202.754,201.114
14.29,182.285,201.104,199.677
14.3,182.967,202.09,197.776
14.31,185.622,205.979,202.12
14.32,187.417,197.295,193.908
14.33,187.107,201.658,198.351
14.34,184.43,201.662,198.548
14.35,182.613,196.883,194.097
14.36,182.229,199.77,196.375
14.37,184.771,200.487,196.019
14.38,185.839,198.172,194.669
14.39,186.452,202.235,196.953
14.4,184.621,204.394,199.875
14.41,185.152,200.828,197.024
14.42,184.43,196.772,193.579
14.43,185.284,202.526,198.632
14.44,184.378,203.101,196.965
14.45,183.066,201.905,196.221
14.46,186.065,201.753,196.158
14.47,187.132,206.342,202.091
14.48,185.199,198.458,197.069
14.49,184.129,199.81,197.433
14.5,181.701,204.325,198.589
14.51,180.424,202.967,197.233
14.52,183.917,206.163,199.74
14.53,185.794,205.993,202.584
14.54,186.205,199.189,196.987
14.55,184.643,201.703,197.989
14.56,182.278,201.049,196.554
14.57,180.928,202.947,196.749
14.58,180.414,205.399,199.999
14.59,182.29,198.926,195.66
14.6,184.279,202.54,198.297
14.61,183.897,202.256,198.362
14.62,184.665,201.76,195.852
14.63,184.665,206.256,201.738
14.64,181.515,193.004,191.209
14.65,182.682,203.911,201.159
14.66,183.153,200.661,198.716
14.67,184.063,201.583,197.24
14.68,182.906,206.944,202.524
14.69,181.944,204.186,199.869
14.7,182.069,200.117,196.874
14.71,183.309,203.779,201.722
14.72,185.258,200.488,197.857
14.73,182.512,202.072,198.231
14.74,181.123,205.816,200.766
14.75,182.476,201.67,198.08
14.76,183.153,204.407,202.497
14.77,182.434,202.092,202.092
14.78,183.143,199.132,198.196
14.79,181.18,200.099,198.674
14.8,181.582,203.095,201.329
14.81,182.612,201.893,199.177
14.82,182.293,206.773,204.681
14.83,181.817,197.555,196.986
14.84,184.072,201.895,200.804
14.85,183.186,199.688,200.295
14.86,181.463,195.615,196.515
14.87,182.439,203.017,201.742
14.88,181.728,199.458,198.813
14.89,181.96,198.288,197.425
14.9,183.153,202.943,201.02
14.91,183.594,201.623,199.682
14.92,182.92,199.569,199.123
14.93,184.293,199.654,199.654
14.94,185.267,198.543,199.858
14.95,184.126,197.116,199.087
14.96,182.213,199.124,198.922
14.97,181.508,200.413,199.571
14.98,182.641,200.309,197.887
14.99,183.849,200.468,199.739
15,184.929,198.087,198.399
15.01,183.065,196.918,198.962
15.02,182.929,197.952,199.7
15.03,182.171,197.68,196.619
15.04,182.455,201.42,198.842
15.05,182.44,202.262,200.927
15.06,181.841,196.511,197.059
15.07,182.439,198.549,199.844
15.08,181.891,195.493,197.315
15.09,181.728,197.999,198.647
15.1,181.728,198.545,199.192
15.11,180.536,199.683,198.842
15.12,181.245,199.84,198.755
15.13,183.142,198.258,197.604
15.14,182.844,198.734,198.356
15.15,182.436,199.243,200.052
15.16,182.701,199.619,198.971
15.17,181.287,199.398,198.754
15.18,181.094,195.943,194.696
15.19,181.396,200.491,200.151
15.2,181.728,198.813,198.166
15.21,181.728,197.19,197.841
15.22,181.179,197.71,198.86
15.23,182.212,196.36,196.565
15.24,181.729,198.531,197.576
15.25,183.179,201.411,197.98
15.26,183.004,201.622,197.604
15.27,182.956,201.116,198.073
15.28,182.931,199.231,197.477
15.29,182.436,200.52,199.632
15.3,182.434,197.368,197.368
15.31,180.754,197.372,197.616
15.32,181.025,202.717,201.45
15.33,181.247,199.089,197.595
15.34,181.244,199.725,199.928
15.35,182.388,197.595,198.044
15.36,182.659,195.36,196.472
15.37,183.142,200.198,199.55
15.38,181.999,198.341,197.039
15.39,181.243,201.078,199.999
15.4,181.025,200.364,199.082
15.41,180.803,199.874,198.791
15.42,181.24,199.291,199.491
15.43,182.439,199.004,200.296
15.44,182.626,195.352,197.818
15.45,181.753,196.864,199.701
15.46,182.695,198.876,199.524
15.47,182.22,201.345,199.86
15.48,181.536,203.219,200.236
15.49,181.976,201.945,198.934
15.5,183.361,199.723,199.275
15.51,182.935,198.038,200.19
15.52,182.455,197.183,199.783
15.53,182.131,196.718,198.023
15.54,181.728,197.63,198.279
15.55,181.728,200.86,200.247
15.56,181.056,200.87,199.591
