tiempo, ax, ay, az,,,,
115.210679,130,124,152,,113.569723,113.162641,
115.216687,129,126,155,,113.575731,113.168649,
115.220691,128,126,152,,113.579735,113.172653,
115.226682,127,127,155,,113.585726,113.178644,
115.230658,128,125,152,,113.589702,113.18262,
115.236686,129,126,154,,113.59573,113.188648,
115.24069,129,124,152,,113.599734,113.192652,
115.246684,130,124,150,,113.605728,113.198646,
115.250625,131,126,150,,113.609669,113.202587,
115.257684,131,126,152,,113.616728,113.209646,
115.261688,132,128,157,,113.620732,113.21365,
115.267691,131,128,151,,113.626735,113.219653,
115.274643,130,127,150,,113.633687,113.226605,
115.277693,129,128,149,,113.636737,113.229655,
115.281687,129,126,151,,113.640731,113.233649,
115.286677,129,126,147,,113.645721,113.238639,
115.290688,129,126,149,,113.649732,113.24265,
115.296685,130,127,150,,113.655729,113.248647,
115.300678,131,126,149,,113.659722,113.25264,
115.30669,131,126,149,,113.665734,113.258652,
115.310689,132,125,150,,113.669733,113.262651,
115.316688,131,126,150,,113.675732,113.26865,
115.320688,131,128,146,,113.679732,113.27265,
115.326683,131,127,149,,113.685727,113.278645,
115.330687,131,129,156,,113.689731,113.282649,
115.336687,130,126,147,,113.695731,113.288649,
115.340624,130,127,143,,113.699668,113.292586,
115.346685,130,125,149,,113.705729,113.298647,
115.350687,131,126,156,,113.709731,113.302649,
115.356686,130,126,149,,113.71573,113.308648,
115.360695,129,126,151,,113.719739,113.312657,
115.366685,129,126,156,,113.725729,113.318647,
115.370682,128,126,152,,113.729726,113.322644,
115.37669,128,128,151,,113.735734,113.328652,
115.380689,129,125,152,,113.739733,113.332651,
115.386683,129,126,151,,113.745727,113.338645,
115.390694,129,127,145,,113.749738,113.342656,
115.396676,129,126,150,,113.75572,113.348638,
115.400707,130,127,155,,113.759751,113.352669,
115.406686,130,126,152,,113.76573,113.358648,
115.41069,129,126,148,,113.769734,113.362652,
115.416685,129,126,152,,113.775729,113.368647,
115.420689,128,127,157,,113.779733,113.372651,
115.426685,127,125,154,,113.785729,113.378647,
115.430689,127,125,151,,113.789733,113.382651,
115.436627,127,125,152,,113.795671,113.388589,
115.440685,127,125,151,,113.799729,113.392647,
115.446686,127,125,151,,113.80573,113.398648,
115.45069,128,125,150,,113.809734,113.402652,
115.45669,128,125,151,,113.815734,113.408652,
115.460691,128,126,150,,113.819735,113.412653,
115.466685,128,126,152,,113.825729,113.418647,
115.473682,128,126,156,,113.832726,113.425644,
115.47568,128,128,153,,113.834724,113.427642,
115.481688,127,126,152,,113.840732,113.43365,
115.485631,128,128,156,,113.844675,113.437593,
115.491688,128,126,151,,113.850732,113.44365,
115.495691,128,126,148,,113.854735,113.447653,
115.50169,130,127,151,,113.860734,113.453652,
115.505681,130,125,148,,113.864725,113.457643,
115.511684,131,127,145,,113.870728,113.463646,
115.515629,130,125,148,,113.874673,113.467591,
115.521689,131,124,152,,113.880733,113.473651,
115.525687,130,124,149,,113.884731,113.477649,
115.531694,130,123,148,,113.890738,113.483656,
115.535679,130,122,153,,113.894723,113.487641,
115.541697,130,124,152,,113.900741,113.493659,
115.545713,129,124,156,,113.904757,113.497675,
115.551694,129,125,156,,113.910738,113.503656,
115.555661,128,124,151,,113.914705,113.507623,
115.561735,129,125,153,,113.920779,113.513697,
115.565692,130,126,151,,113.924736,113.517654,
115.571686,130,126,151,,113.93073,113.523648,
115.575614,131,124,150,,113.934658,113.527576,
115.581685,131,127,149,,113.940729,113.533647,
115.585684,130,125,151,,113.944728,113.537646,
115.591684,130,127,151,,113.950728,113.543646,
115.595688,128,127,149,,113.954732,113.54765,
115.601626,128,126,155,,113.96067,113.553588,
115.605682,127,125,156,,113.964726,113.557644,
115.61168,126,126,153,,113.970724,113.563642,
115.615686,127,128,159,,113.97473,113.567648,
115.621691,127,128,160,,113.980735,113.573653,
115.625685,127,126,153,,113.984729,113.577647,
115.631682,128,126,149,,113.990726,113.583644,
115.635683,130,126,155,,113.994727,113.587645,
115.64169,131,126,157,,114.000734,113.593652,
115.645687,131,126,150,,114.004731,113.597649,
115.651802,131,127,143,,114.010846,113.603764,
115.65569,131,126,144,,114.014734,113.607652,
115.661689,130,125,151,,114.020733,113.613651,
115.665684,129,127,152,,114.024728,113.617646,
115.671684,128,127,151,,114.030728,113.623646,
115.675662,127,128,157,,114.034706,113.627624,
115.681674,127,131,159,,114.040718,113.633636,
115.685673,126,130,158,,114.044717,113.637635,
115.691683,126,129,154,,114.050727,113.643645,
115.695687,127,128,156,,114.054731,113.647649,
115.70165,128,130,156,,114.060694,113.653612,
115.705691,128,129,151,,114.064735,113.657653,
115.711691,130,129,151,,114.070735,113.663653,
115.715682,132,129,152,,114.074726,113.667644,
115.721685,132,127,147,,114.080729,113.673647,
115.725684,132,128,146,,114.084728,113.677646,
115.731684,131,126,149,,114.090728,113.683646,
115.735688,130,126,151,,114.094732,113.68765,
115.741694,129,124,158,,114.100738,113.693656,
115.745684,127,125,163,,114.104728,113.697646,
115.751714,125,124,158,,114.110758,113.703676,
115.755686,126,124,159,,114.11473,113.707648,
115.761693,128,125,163,,114.120737,113.713655,
115.765683,131,124,153,,114.124727,113.717645,
115.771686,133,126,147,,114.13073,113.723648,
115.775685,134,128,147,,114.134729,113.727647,
115.781692,135,127,146,,114.140736,113.733654,
115.785691,135,124,143,,114.144735,113.737653,
115.794698,134,124,144,,114.153742,113.74666,
115.796687,132,125,145,,114.155731,113.748649,
115.800672,130,125,151,,114.159716,113.752634,
115.806692,127,124,153,,114.165736,113.758654,
115.810691,126,125,159,,114.169735,113.762653,
115.816703,125,126,159,,114.175747,113.768665,
115.820691,125,127,157,,114.179735,113.772653,
115.826686,126,127,155,,114.18573,113.778648,
115.83069,128,128,161,,114.189734,113.782652,
115.836635,129,129,158,,114.195679,113.788597,
115.840691,131,128,148,,114.199735,113.792653,
115.846643,133,129,148,,114.205687,113.798605,
115.850695,133,128,145,,114.209739,113.802657,
115.856695,133,129,142,,114.215739,113.808657,
115.86069,133,128,150,,114.219734,113.812652,
115.866632,132,126,150,,114.225676,113.818594,
115.870683,130,126,144,,114.229727,113.822645,
115.876691,129,126,148,,114.235735,113.828653,
115.880806,128,127,157,,114.23985,113.832768,
115.88663,127,129,159,,114.245674,113.838592,
115.890607,128,128,153,,114.249651,113.842569,
115.899703,128,127,153,,114.258747,113.851665,
115.902696,129,128,147,,114.26174,113.854658,
115.906688,129,132,150,,114.265732,113.85865,
115.910697,130,130,156,,114.269741,113.862659,
115.916692,130,127,159,,114.275736,113.868654,
115.92069,128,127,153,,114.279734,113.872652,
115.926691,127,126,146,,114.285735,113.878653,
115.930642,126,127,151,,114.289686,113.882604,
115.936702,125,126,153,,114.295746,113.888664,
115.940694,126,127,151,,114.299738,113.892656,
115.946732,129,124,147,,114.305776,113.898694,
115.950693,130,127,148,,114.309737,113.902655,
115.956695,131,127,145,,114.315739,113.908657,
115.960612,131,129,148,,114.319656,113.912574,
115.966627,132,127,157,,114.325671,113.918589,
115.97069,132,128,155,,114.329734,113.922652,
115.976684,130,127,148,,114.335728,113.928646,
115.980693,129,128,150,,114.339737,113.932655,
115.986689,129,128,155,,114.345733,113.938651,
115.990692,128,129,157,,114.349736,113.942654,
115.996693,126,126,151,,114.355737,113.948655,
116.000703,126,128,148,,114.359747,113.952665,
116.006687,126,126,148,,114.365731,113.958649,
116.010691,126,127,152,,114.369735,113.962653,
116.016691,127,127,154,,114.375735,113.968653,
116.02069,129,126,152,,114.379734,113.972652,
116.026686,129,126,150,,114.38573,113.978648,
116.030699,129,123,148,,114.389743,113.982661,
116.036694,129,126,150,,114.395738,113.988656,
116.040693,129,125,151,,114.399737,113.992655,
116.046689,130,128,157,,114.405733,113.998651,
116.050691,129,130,159,,114.409735,114.002653,
116.057694,128,128,149,,114.416738,114.009656,
116.061693,129,129,158,,114.420737,114.013655,
116.067689,129,129,155,,114.426733,114.019651,
116.071685,128,127,153,,114.430729,114.023647,
116.077687,128,127,149,,114.436731,114.029649,
116.081692,128,126,147,,114.440736,114.033654,
116.086685,128,124,153,,114.445729,114.038647,
116.090695,127,124,156,,114.449739,114.042657,
116.096699,127,121,150,,114.455743,114.048661,
116.100701,128,122,150,,114.459745,114.052663,
116.106695,129,123,153,,114.465739,114.058657,
116.110685,130,124,149,,114.469729,114.062647,
116.116694,131,125,148,,114.475738,114.068656,
116.120636,132,127,157,,114.47968,114.072598,
116.126688,130,127,155,,114.485732,114.07865,
116.130687,129,128,153,,114.489731,114.082649,
116.1367,128,129,158,,114.495744,114.088662,
116.140695,127,127,160,,114.499739,114.092657,
116.14669,127,129,154,,114.505734,114.098652,
116.150688,126,127,150,,114.509732,114.10265,
116.156688,127,125,151,,114.515732,114.10865,
116.160692,128,126,157,,114.519736,114.112654,
116.166688,129,124,151,,114.525732,114.11865,
116.170691,130,124,147,,114.529735,114.122653,
116.176693,131,124,146,,114.535737,114.128655,
116.183694,131,125,150,,114.542738,114.135656,
116.185682,131,126,152,,114.544726,114.137644,
116.191691,131,126,156,,114.550735,114.143653,
116.195686,131,125,157,,114.55473,114.147648,
116.201592,130,126,147,,114.560636,114.153554,
116.205694,130,127,148,,114.564738,114.157656,
116.211695,130,128,161,,114.570739,114.163657,
116.215625,129,127,153,,114.574669,114.167587,
116.221689,129,126,149,,114.580733,114.173651,
116.225693,129,127,153,,114.584737,114.177655,
116.231687,129,126,152,,114.590731,114.183649,
116.235693,128,127,147,,114.594737,114.187655,
116.241692,129,127,149,,114.600736,114.193654,
116.247637,129,127,151,,114.606681,114.199599,
116.250695,129,128,155,,114.609739,114.202657,
116.255687,128,126,152,,114.614731,114.207649,
116.26466,129,125,151,,114.623704,114.216622,
116.266683,130,125,152,,114.625727,114.218645,
116.272692,130,126,152,,114.631736,114.224654,
116.276695,131,127,151,,114.635739,114.228657,
116.280694,132,125,151,,114.639738,114.232656,
116.286706,133,126,152,,114.64575,114.238668,
116.290686,133,126,146,,114.64973,114.242648,
116.29769,133,124,141,,114.656734,114.249652,
116.306689,134,124,151,,114.665733,114.258651,
116.310685,133,124,153,,114.669729,114.262647,
116.312694,131,125,146,,114.671738,114.264656,
116.32369,129,126,151,,114.682734,114.275652,
116.32569,128,127,156,,114.684734,114.277652,
116.327684,126,126,150,,114.686728,114.279646,
116.331687,125,127,153,,114.690731,114.283649,
116.33569,126,126,160,,114.694734,114.287652,
116.341691,127,126,156,,114.700735,114.293653,
116.3457,128,128,151,,114.704744,114.297662,
116.351695,130,127,152,,114.710739,114.303657,
116.358637,131,127,148,,114.717681,114.310599,
116.363688,132,127,148,,114.722732,114.31565,
116.365693,132,126,145,,114.724737,114.317655,
116.371642,132,125,147,,114.730686,114.323604,
116.375697,131,126,152,,114.734741,114.327659,
116.381666,130,126,152,,114.74071,114.333628,
116.385691,129,126,152,,114.744735,114.337653,
116.391691,127,126,155,,114.750735,114.343653,
116.395689,126,125,156,,114.754733,114.347651,
116.401691,125,125,154,,114.760735,114.353653,
116.4057,125,123,151,,114.764744,114.357662,
116.41169,126,125,161,,114.770734,114.363652,
116.415688,128,125,156,,114.774732,114.36765,
116.421643,128,126,150,,114.780687,114.373605,
116.425692,130,125,150,,114.784736,114.377654,
116.431688,130,125,150,,114.790732,114.38365,
116.435657,131,125,148,,114.794701,114.387619,
116.441697,130,126,150,,114.800741,114.393659,
116.445635,130,125,151,,114.804679,114.397597,
116.454602,129,126,158,,114.813646,114.406564,
116.456689,128,126,156,,114.815733,114.408651,
116.460696,126,126,150,,114.81974,114.412658,
116.466691,126,129,152,,114.825735,114.418653,
116.470604,126,129,152,,114.829648,114.422566,
116.476694,127,128,156,,114.835738,114.428656,
116.480693,128,129,157,,114.839737,114.432655,
116.486696,129,128,152,,114.84574,114.438658,
116.490694,129,128,153,,114.849738,114.442656,
116.496689,129,127,150,,114.855733,114.448651,
116.50063,129,126,152,,114.859674,114.452592,
116.506694,129,125,158,,114.865738,114.458656,
116.510693,129,125,151,,114.869737,114.462655,
116.51671,129,126,145,,114.875754,114.468672,
116.520701,129,127,150,,114.879745,114.472663,
116.526708,130,127,160,,114.885752,114.47867,
116.530691,129,126,154,,114.889735,114.482653,
116.536696,129,127,146,,114.89574,114.488658,
116.540705,128,126,151,,114.899749,114.492667,
116.546701,128,128,162,,114.905745,114.498663,
116.550681,127,126,153,,114.909725,114.502643,
116.557695,128,126,152,,114.916739,114.509657,
116.561694,129,126,160,,114.920738,114.513656,
116.56769,128,124,144,,114.926734,114.519652,
116.571702,129,128,145,,114.930746,114.523664,
116.577689,129,126,153,,114.936733,114.529651,
116.580696,129,127,157,,114.93974,114.532658,
116.586697,129,127,154,,114.945741,114.538659,
116.590696,130,127,147,,114.94974,114.542658,
116.596697,131,128,147,,114.955741,114.548659,
116.600695,131,125,148,,114.959739,114.552657,
116.606688,131,128,149,,114.965732,114.55865,
116.610692,130,127,151,,114.969736,114.562654,
116.616558,130,126,152,,114.975602,114.56852,
116.620609,130,126,151,,114.979653,114.572571,
116.626648,130,126,150,,114.985692,114.57861,
116.630646,129,125,147,,114.98969,114.582608,
116.636647,130,127,152,,114.995691,114.588609,
116.640648,129,126,155,,114.999692,114.59261,
116.64665,129,126,151,,115.005694,114.598612,
116.650641,129,125,148,,115.009685,114.602603,
116.656587,130,127,156,,115.015631,114.608549,
116.660585,130,127,150,,115.019629,114.612547,
116.666625,131,127,144,,115.025669,114.618587,
116.670636,131,128,150,,115.02968,114.622598,
116.676648,131,128,151,,115.035692,114.62861,
116.680697,130,125,148,,115.039741,114.632659,
116.686697,130,127,148,,115.045741,114.638659,
116.69069,130,126,150,,115.049734,114.642652,
116.699699,131,126,155,,115.058743,114.651661,
116.701687,130,128,152,,115.060731,114.653649,
116.70569,129,127,148,,115.064734,114.657652,
116.711639,128,127,152,,115.070683,114.663601,
116.715686,128,128,154,,115.07473,114.667648,
116.721687,128,128,144,,115.080731,114.673649,
116.725689,129,127,142,,115.084733,114.677651,
116.731699,131,127,152,,115.090743,114.683661,
116.737696,129,129,150,,115.09674,114.689658,
116.741695,129,129,147,,115.100739,114.693657,
116.745693,129,127,158,,115.104737,114.697655,
116.751691,128,127,156,,115.110735,114.703653,
116.755635,128,127,146,,115.114679,114.707597,
116.761693,129,128,147,,115.120737,114.713655,
116.765697,129,126,152,,115.124741,114.717659,
116.771698,128,129,151,,115.130742,114.72366,
116.775689,128,127,150,,115.134733,114.727651,
116.781646,129,126,158,,115.14069,114.733608,
116.785696,128,126,154,,115.14474,114.737658,
116.791689,127,125,151,,115.150733,114.743651,
116.795695,127,127,152,,115.154739,114.747657,
116.800694,128,127,158,,115.159738,114.752656,
116.806639,128,127,157,,115.165683,114.758601,
116.810693,128,127,152,,115.169737,114.762655,
116.816695,129,125,149,,115.175739,114.768657,
116.820698,130,124,147,,115.179742,114.77266,
116.826693,131,127,150,,115.185737,114.778655,
116.833696,130,126,149,,115.19274,114.785658,
116.835688,130,126,149,,115.194732,114.78765,
116.841691,129,126,155,,115.200735,114.793653,
116.84564,127,125,157,,115.204684,114.797602,
116.851693,127,126,153,,115.210737,114.803655,
116.85569,127,125,149,,115.214734,114.807652,
116.861696,127,127,154,,115.22074,114.813658,
116.865694,126,128,155,,115.224738,114.817656,
116.871707,126,127,157,,115.230751,114.823669,
116.875687,127,126,158,,115.234731,114.827649,
116.881699,129,126,153,,115.240743,114.833661,
116.885697,130,126,148,,115.244741,114.837659,
116.892689,130,126,145,,115.251733,114.844651,
